DAY,1992,17069
DAY,2003,12919
DBQ,2002,1064
DCA,1990,86835
DCA,1998,83901
DCA,2001,82472
DEN,1993,159039
DEN,2004,155205
DET,1988,2002
DET,1991,5180
DFW,1993,260475
DFW,2004,344834
DLG,1995,367
DLG,2006,217
DLH,1996,1786
DLH,2007,2188
DRO,1997,105
DRO,2000,118
DRO,2008,3674
DSM,1994,9201
DSM,2005,10755
DTW,1995,147610
DTW,2006,128327
DUT,1999,706
DUT,2002,738
EFD,1991,254
EGE,1991,332
EGE,1999,1129
EGE,2002,1072
EKO,2008,1580
ELM,1994,1438
ELP,1997,24990
ELP,2000,23686
ELP,2008,20731
ERI,1989,2121
ERI,1992,1565
ERI,2003,61
EUG,1995,2173
EUG,2006,6310
EVV,1993,1285
EVV,2004,5436
EWR,1996,118865
EWR,2007,154113
EYW,1988,2230
EYW,1991,349
EYW,2002,1636
FAI,1994,4473
FAI,2005,5295
FAR,1995,2339
FAR,2006,4888
FAT,1997,1825
FAT,2000,366
FAT,2008,14278
FAY,1994,2503
FAY,2005,1434
FCA,1989,717
FCA,1992,837
FCA,2003,1865
FLG,2008,1871
FLL,1994,38199
FLL,2005,70339
FLO,2008,615
FNT,1989,1169
FNT,1992,869
FNT,2003,3246
FSD,1995,4343
FSD,2006,6188
FSM,2007,2735
FWA,1996,2153
FWA,2007,6593
GCN,1990,1355
GEG,1997,15413
GEG,2000,13250
GEG,2008,15560
GFK,1989,1146
GFK,1992,1403
GFK,2003,898
GGG,2006,1095
GJT,2008,5152
GNV,1995,1473
GNV,2006,1856
GPT,1988,1130
GPT,1991,726
GPT,1999,1093
GPT,2002,1015
GRB,1995,2843
GRB,2006,7712
GRK,2007,5149
GRR,1995,9171
GRR,2006,16261
GSO,1988,21721
GSO,1991,17593
GSO,1999,15018
GSO,2002,9930
GSP,1989,8652
GSP,1992,6769
GSP,2003,11970
GST,1996,91
GST,2007,90
GTF,1997,2461
GTF,2000,2338
GTF,2008,2140
GTR,2004,1400
GUC,1993,308
GUC,2004,169
HDN,1990,589
HDN,1998,642
HDN,2001,595
HHH,2007,997
HKY,2005,606
HLN,1990,919
HLN,1998,849
HLN,2001,848
HNL,1994,13369
HNL,2005,37914
HOU,1994,54106
HOU,2005,56557
HPN,1994,5845
HPN,2005,6582
HRL,1990,6697
HRL,1998,4170
HRL,2001,5054
HSV,1988,6360
HSV,1991,7624
HSV,1999,5860
HSV,2002,3478
HTS,1995,615
HTS,2006,641
HVN,1996,286
IAD,1989,50832
IAD,1992,41886
IAD,2003,103386
IAH,1996,123742
IAH,2007,200420
ICT,1990,12662
ICT,1998,7477
ICT,2001,7873
IDA,1994,1128
IDA,2005,3155
ILE,2001,3189
ILM,1990,2732
ILM,1998,2119
ILM,2001,2135
IND,1995,37092
IND,2006,37615
IPL,2004,716
ISP,1994,3696
ISP,2005,12502
ITH,1993,1077
ITO,2003,357
JAC,1989,1669
JAC,1992,2245
JAC,2003,4156
JAN,1995,4945
JAN,2006,11263
JAX,1997,21529
JAX,2000,24639
JAX,2008,32685
JFK,1995,46187
JFK,2006,110367
JNU,1997,4251
JNU,2000,4491
JNU,2008,4410
KOA,1993,717
KOA,2004,6344
KSM,1993,95
KTN,1993,2406
KTN,2004,2491
LAN,1997,2132
LAN,2000,2460
LAN,2008,3693
LAS,1994,94972
LAS,2005,167534
LAW,2001,2327
LAX,1988,169696
LAX,1991,156947
LAX,1999,191762
LAX,2002,182401
LBB,1989,9316
LBB,1992,8989
LBB,2003,9913
LCH,2008,1000
LEX,1995,5070
LEX,2006,9404
LFT,1990,1135
LFT,1998,160
LFT,2001,2133
LGA,1994,101864
LGA,2005,127530
LGB,1995,1401
LGB,2006,12879
LIH,1988,571
LIH,1991,354
LIH,1999,403
LIH,2002,1008
LIT,1995,16652
LIT,2006,17006
LNK,1997,2817
LNK,2000,2743
LNK,2008,3037
LRD,2005,2944
LSE,1994,1207
LSE,2005,1584
LWB,1995,4
LWB,2006,194
LWS,2007,706
LYH,1988,1502
MAF,1990,8002
MAF,1998,6470
MAF,2001,7477
MBS,1994,3915
MBS,2005,2940
MCI,1988,44876
MCI,1991,48596
MCI,1999,60167
MCI,2002,56571
MCN,2007,992
MCO,1997,89861
MCO,2000,99951
MCO,2008,130872
MDT,1993,8588
MDT,2004,10286
MDW,1996,44616
MDW,2007,95863
MEI,2008,674
MEM,1993,49897
MEM,2004,48724
MFE,1989,1721
MFE,1992,2964
MFE,2003,3063
MFR,1997,1254
MFR,2000,1539
MFR,2008,5652
MGM,1988,3622
MGM,1991,2522
MGM,1999,1271
MHT,1997,4897
MHT,2000,13731
MHT,2008,18588
MIA,1993,73262
MIA,2004,65251
MKE,1995,17172
MKE,2006,23374
MKG,2008,396
MKK,2004,227
MLB,1988,4812
MLB,1991,4879
MLB,1999,1796
MLB,2002,1338
MLI,1990,3653
MLI,1998,1711
MLI,2001,2030
MLU,1994,2353
MLU,2005,2081
MOB,1996,4188
MOB,2007,6171
MOT,1990,1979
MOT,1998,1084
MOT,2001,1093
MQT,2007,1069
MRY,1989,2157
MRY,1992,1126
MRY,2003,7437
MSN,1996,4428
MSN,2007,13416
MSO,1997,1824
MSO,2000,1865
MSO,2008,3256
MSP,1990,102298
MSP,1998,136693
MSP,2001,142507
MSY,1988,40943
MSY,1991,40479
MSY,1999,49391
MSY,2002,49371
MTJ,1999,300
MTJ,2002,334
MYR,1994,2472
MYR,2005,7201
OAJ,2007,1134
OAK,1997,58734
OAK,2000,57103
OAK,2008,62535
OGD,2003,1
OGG,1995,2609
OGG,2006,23923
OKC,1995,22077
OKC,2006,22003
OMA,1988,18111
OMA,1991,17501
OMA,1999,16894
OMA,2002,17586
OME,1995,1013
OME,2006,1093
ONT,1993,36430
ONT,2004,36483
ORD,1997,297490
ORD,2000,296771
ORD,2008,350380
ORF,1988,27048
ORF,1991,22611
ORF,1999,15954
ORF,2002,18604
ORH,1993,648
OTZ,1993,976
OTZ,2004,1023
OXR,2008,1292
PBI,1995,22558
PBI,2006,28305
PDX,1989,40776
PDX,1992,37365
PDX,2003,55450
PFN,2007,3468
PHF,1994,1500
PHF,2005,6755
PHL,1989,75422
PHL,1992,89564
PHL,2003,108742
PHX,1996,163323
PHX,2007,211072
PIA,2007,5417
PIE,1989,267
PIE,2003,2466
PIH,2006,1822
PIR,2008,5
PIT,1988,118068
PIT,1991,117224
PIT,1999,101312
PIT,2002,81403
PNS,1993,6532
PNS,2004,7223
PSC,1996,1459
PSC,2007,2736
PSE,1990,61
PSG,1989,639
PSG,1992,671
PSG,2003,726
PSP,1993,3143
PSP,2004,12072
PUB,2004,3
PVD,1994,14304
PVD,2005,31283
PWM,1994,6047
PWM,2005,9516
RAP,1997,1117
RAP,2000,1275
RAP,2008,4161
RDM,1988,697
RDU,1988,61264
RDU,1991,55974
RDU,1999,34033
RDU,2002,45938
RFD,2007,694
RIC,1989,16051
RIC,1992,15677
RIC,2003,15711
RNO,1988,19472
RNO,1991,19774
RNO,1999,29498
RNO,2002,23951
ROA,1989,3915
ROA,1992,3101
ROA,2003,4846
ROC,1994,17863
ROC,2005,18754
ROP,1988,1
ROP,1991,1001
ROR,1993,133
RST,1988,2788
RST,1991,2915
RST,1999,2195
RST,2002,2358
RSW,1994,15607
RSW,2005,26308
SAN,1996,66624
SAN,2007,97316
SAT,1994,38458
SAT,2005,39439
SAV,1996,5613
SAV,2007,14281
SBA,1990,4398
SBA,1998,1430
SBA,2001,5821
SBN,1995,3560
SBN,2006,1372
SBP,2008,5846
SCC,1988,557
SCC,1991,658
SCC,1999,588
SCC,2002,477
SCE,2004,1709
SCK,1988,1423
SDF,1993,17877
SDF,2004,23192
SEA,1995,92016
SEA,2006,107541
SFO,1989,126406
SFO,1992,122477
SFO,2003,122334
SGF,1990,1706
SGF,1998,1812
SGF,2001,5050
SGU,2008,3319
SHV,1997,3893
SHV,2000,3520
SHV,2008,8079
SIT,1994,1376
SIT,2005,1277
SJC,1989,45582
SJC,1992,38993
SJC,2003,62884
SJT,2004,2712
SJU,1994,19787
SJU,2005,25673
SLC,1990,69345
SLC,1998,85084
SLC,2001,76404
SMF,1989,25609
SMF,1992,29931
SMF,2003,46747
SMX,2005,2130
SNA,1994,33171
SNA,2005,48390
SPI,1992,571
SPS,2005,2686
SRQ,1990,14505
SRQ,1998,5985
SRQ,2001,4523
STL,1988,127429
STL,1991,119900
STL,1999,175708
STL,2002,132565
STT,1988,3152
STT,1991,2782
STT,1999,2644
STT,2002,3168
STX,1995,1059
STX,2006,389
SUN,1989,15
SUN,2003,3201
SUX,1994,290
SWF,1990,1916
SWF,1998,1932
SWF,2001,1192
SYR,1989,27089
SYR,1992,20474
SYR,2003,12785
TEX,2006,273
TLH,1996,2718
TLH,2007,4231
TOL,1997,2442
TOL,2000,901
TOL,2008,1478
TPA,1993,55376
TPA,2004,71742
TRI,1988,3205
TRI,1991,3414
TRI,1999,1360
TUL,1988,25423
TUL,1991,24977
TUL,1999,18906
TUL,2002,20090
TUP,2006,749
TUS,1990,19121
TUS,1998,18320
TUS,2001,19549
TVC,1997,1037
TVC,2000,1111
TVC,2008,4262
TVL,1990,888
TXK,2006,1094
TYR,2004,3595
TYS,1994,9024
TYS,2005,13924
UCA,1988,1010
UCA,1991,1008
VLD,2005,1278
VPS,1997,1073
VPS,2000,1310
VPS,2008,6820
WRG,1989,638
WRG,1992,672
WRG,2003,726
WYS,2008,264
XNA,2002,5178
YAK,1988,638
YAK,1991,682
YAK,1999,725
YAK,2002,726
YKM,1988,710
YUM,2008,3871
