CDV,2003,726
CEC,2007,1055
CHA,1988,5185
CHA,1991,3909
CHA,1999,1007
CHA,2002,842
CHO,2008,823
CHS,1993,9126
CHS,2004,14834
CIC,2003,1092
CID,1993,4833
CID,2004,6124
CLE,1988,59233
CLE,1991,59037
CLE,1999,58434
CLE,2002,44584
CLL,2001,2553
CLT,1990,115470
CLT,1998,124977
CLT,2001,128349
CMH,1993,39319
CMH,2004,38844
CMI,2005,3802
COD,2006,1328
COS,1994,9921
COS,2005,14444
CPR,1989,1078
CPR,1992,1062
CPR,2003,2121
CRP,1996,3737
CRP,2007,6769
CRW,1995,2031
CRW,2006,4115
CSG,1994,1032
CSG,2005,1763
CVG,1988,62273
CVG,1991,66313
CVG,1999,77278
CVG,2002,61586
CYS,2003,1
DAB,1989,5974
DAB,1992,6418
DAB,2003,3013
DAL,1994,42914
DAL,2005,42271
DAY,1988,35562
DAY,1991,33738
DAY,1999,10685
DAY,2002,8217
DBQ,2001,1321
DCA,1997,84301
DCA,2000,85932
DCA,2008,86662
DEN,1989,138407
DEN,1992,147758
DEN,2003,141824
DET,1990,6890
DFW,1989,228360
DFW,1992,253247
DFW,2003,332579
DHN,2008,1397
DLG,1994,308
DLG,2005,237
DLH,1995,1813
DLH,2006,1015
DRO,1996,109
DRO,2007,3939
DSM,1993,9975
DSM,2004,11524
DTW,1994,136837
DTW,2005,136220
DUT,1998,675
DUT,2001,608
EAU,2007,72
EFD,1990,730
EGE,1990,156
EGE,1998,1280
EGE,2001,1101
EKO,2007,1819
ELM,1993,1382
ELP,1996,26299
ELP,2007,21805
ERI,1988,2285
ERI,1991,1804
ERI,1999,1371
ERI,2002,20
EUG,1994,2108
EUG,2005,5680
EVV,1989,2443
EVV,1992,1264
EVV,2003,4284
EWR,1995,109592
EWR,2006,158291
EYW,1990,2106
EYW,2001,2744
FAI,1993,3993
FAI,2004,5413
FAR,1994,2201
FAR,2005,3862
FAT,1996,1978
FAT,2007,15709
FAY,1993,3119
FAY,2004,1773
FCA,1988,722
FCA,1991,835
FCA,1999,1252
FCA,2002,1549
FLG,2007,1911
FLL,1993,33588
FLL,2004,66511
FLO,2007,655
FNT,1988,1367
FNT,1991,1076
FNT,1999,1250
FNT,2002,990
FSD,1994,3986
FSD,2005,4759
FSM,2006,1799
FWA,1995,3354
FWA,2006,5083
GEG,1996,14974
GEG,2007,16135
GFK,1988,1065
GFK,1991,1367
GFK,1999,1105
GFK,2002,938
GGG,2005,1096
GJT,2007,4858
GNV,1994,1423
GNV,2005,2241
GPT,1990,1057
GPT,1998,274
GPT,2001,867
GRB,1994,2692
GRB,2005,7001
GRK,2006,5202
GRR,1994,10091
GRR,2005,16038
GSO,1990,19917
GSO,1998,15046
GSO,2001,14992
GSP,1988,9612
GSP,1991,8092
GSP,1999,6932
GSP,2002,4697
GST,1995,98
GST,2006,85
GTF,1996,2441
GTF,2007,2917
GTR,2003,1985
GUC,1989,259
GUC,1992,212
GUC,2003,229
HDN,1997,721
HDN,2000,691
HDN,2008,2398
HLN,1997,851
HLN,2000,718
HLN,2008,1986
HNL,1993,14223
HNL,2004,35880
HOU,1993,57140
HOU,2004,59066
HPN,1993,5517
HPN,2004,8407
HRL,1997,4290
HRL,2000,4167
HRL,2008,4421
HSV,1990,8311
HSV,1998,5915
HSV,2001,5638
HTS,1994,1330
HTS,2005,1344
HVN,1995,1081
HVN,2006,3
IAD,1988,50979
IAD,1991,49695
IAD,1999,70977
IAD,2002,44435
IAH,1995,121029
IAH,2006,224061
ICT,1997,7831
ICT,2000,6541
ICT,2008,14050
IDA,1993,1701
IDA,2004,3197
ILM,1997,2148
ILM,2000,2195
ILM,2008,3397
IND,1994,38612
IND,2005,43174
IPL,2003,744
ISO,1989,1037
ISO,1992,288
ISP,1993,4115
ISP,2004,12505
ITH,1989,1252
ITH,1992,1087
JAC,1988,1684
JAC,1991,1872
JAC,1999,810
JAC,2002,1082
JAN,1994,5101
JAN,2005,11415
JAX,1996,15570
JAX,2007,35931
JFK,1994,43116
JFK,2005,101953
JNU,1996,4425
JNU,2007,4447
KOA,1989,692
KOA,1992,708
KOA,2003,2386
KSM,1992,42
KTN,1989,2172
KTN,1992,2474
KTN,2003,2479
LAN,1996,2118
LAN,2007,4602
LAS,1993,89518
LAS,2004,158177
LAW,2008,2369
LAX,1990,169847
LAX,1998,184078
LAX,2001,224984
LBB,1988,9733
LBB,1991,8810
LBB,1999,5999
LBB,2002,7678
LCH,2007,1204
LEX,1994,5046
LEX,2005,9882
LFT,1997,524
LFT,2000,7
LFT,2008,4879
LGA,1993,103551
LGA,2004,127513
LGB,1994,3000
LGB,2005,11226
LIH,1990,353
LIH,1998,205
LIH,2001,7878
LIT,1994,17411
LIT,2005,19022
LNK,1996,3252
LNK,2007,4218
LRD,2004,2263
LSE,1993,1038
LSE,2004,1580
LWB,2005,178
LWS,2006,725
LYH,1990,711
MAF,1997,6509
MAF,2000,5345
MAF,2008,6839
MBS,1993,3427
MBS,2004,3934
MCI,1990,46567
MCI,1998,58474
MCI,2001,61301
MCN,2006,1091
MCO,1996,73362
MCO,2007,129778
MDT,1989,6976
MDT,1992,8871
MDT,2003,8435
MDW,1995,47985
MDW,2006,100840
MEI,2007,678
MEM,1989,66790
MEM,1992,51169
MEM,2003,50037
MFE,1988,1689
MFE,1991,2764
MFE,1999,3415
MFE,2002,2910
MFR,1996,1194
MFR,2007,6389
MGM,1990,2421
MGM,1998,1906
MHT,1996,4344
MHT,2007,21349
MIA,1989,67294
MIA,1992,69628
MIA,2003,61692
MKE,1994,17808
MKE,2005,21520
MKK,2003,61
MLB,1990,5725
MLB,1998,2411
MLB,2001,1663
MLI,1997,1530
MLI,2000,1962
MLI,2008,8567
MLU,1993,2483
MLU,2004,3520
MOB,1995,5378
MOB,2006,5562
MOD,2008,2325
MOT,1997,1091
MOT,2000,1006
MOT,2008,1085
MQT,2006,983
MRY,1988,2518
MRY,1991,1185
MRY,1999,717
MRY,2002,1803
MSN,1995,4640
MSN,2006,12945
MSO,1996,1829
MSO,2007,3807
MSP,1997,138087
MSP,2000,147284
MSP,2008,130289
MSY,1990,45439
MSY,1998,49983
MSY,2001,51055
MTH,2007,128
MTJ,1998,202
MTJ,2001,263
MYR,1993,2303
MYR,2004,7849
OAJ,1995,369
OAJ,2006,62
OAK,1996,60898
OAK,2007,74938
OGG,1994,2695
OGG,2005,14632
OKC,1994,23498
OKC,2005,20643
OMA,1990,17046
OMA,1998,16639
OMA,2001,18744
OME,1994,956
OME,2005,1095
ONT,1989,36306
ONT,1992,37281
ONT,2003,35459
ORD,1996,296234
ORD,2007,375784
ORF,1990,25814
ORF,1998,16321
ORF,2001,18512
ORH,1989,2951
ORH,1992,1903
OTZ,1989,875
OTZ,1992,1013
OTZ,2003,1072
OXR,2007,1358
PBI,1994,24079
PBI,2005,28425
PDX,1988,39121
PDX,1991,37742
PDX,1999,56978
PDX,2002,50635
PFN,1995,1320
PFN,2006,2577
PHF,1993,1119
PHF,2004,5529
PHL,1988,84069
PHL,1991,83113
PHL,1999,115235
PHL,2002,107756
PHX,1995,157155
PHX,2006,215086
PIA,1995,76
PIA,2006,4664
PIE,1988,768
PIH,2005,2023
PIR,2007,4
PIT,1990,117795
PIT,1998,110172
PIT,2001,106361
PLN,2008,264
PNS,1989,6996
PNS,1992,8686
PNS,2003,6815
PSC,1995,1454
PSC,2006,2329
PSE,2008,755
PSG,1988,664
PSG,1991,699
PSG,1999,726
PSG,2002,726
PSP,1989,5809
PSP,1992,5131
PSP,2003,12369
PUB,1989,1634
PUB,1992,286
PVD,1993,13335
PVD,2004,30447
PVU,2005,1
PWM,1993,6492
PWM,2004,10968
RAP,1996,1223
RAP,2007,5023
RDD,2008,1682
RDM,1990,112
RDU,1990,59925
RDU,1998,27634
RDU,2001,39074
RFD,2006,576
RIC,1988,17751
RIC,1991,14888
RIC,1999,16545
RIC,2002,14121
RKS,2008,954
RNO,1990,17802
RNO,1998,26271
RNO,2001,25869
ROA,1988,4767
ROA,1991,3580
ROA,1999,2409
ROC,1993,18905
ROC,2004,19065
ROP,1990,254
ROR,1989,510
ROR,1992,408
ROW,2008,961
RST,1990,2892
RST,1998,2279
RST,2001,2185
RSW,1993,18225
RSW,2004,21899
SAN,1995,65731
SAN,2006,92976
SAT,1993,35490
SAT,2004,38631
SAV,1995,5763
SAV,2006,13248
SBA,1997,1399
SBA,2000,2601
SBA,2008,12568
SBN,1994,3589
SBN,2005,3903
SBP,2007,7052
SCC,1990,533
SCC,1998,517
SCC,2001,466
SCE,2003,1455
SCK,1990,888
SDF,1989,20446
SDF,1992,16627
SDF,2003,20800
SEA,1994,75870
SEA,2005,106586
SFO,1988,131614
SFO,1991,123999
SFO,1999,136952
SFO,2002,99288
SGF,1997,1718
SGF,2000,2065
SGF,2008,10087
SGU,2007,3636
SHV,1996,4077
SHV,2007,8969
SIT,1993,1429
SIT,2004,1332
SJC,1988,46274
SJC,1991,42760
SJC,1999,56219
SJC,2002,61017
SJT,2003,2379
SJU,1993,20846
SJU,2004,26633
SLC,1997,87665
SLC,2000,80496
SLC,2008,139088
SMF,1988,27494
SMF,1991,27129
SMF,1999,36625
SMF,2002,39604
SMX,2004,2127
SNA,1993,30555
SNA,2004,47971
SPI,1991,28
SPN,1996,44
SPS,2004,2206
SRQ,1997,6797
SRQ,2000,4942
SRQ,2008,6432
STL,1990,126694
STL,1998,176030
STL,2001,162187
STT,1990,2500
STT,1998,2219
STT,2001,3360
STX,1994,1330
STX,2005,479
SUX,1993,587
SWF,1997,3568
SWF,2000,1278
SWF,2008,4249
SYR,1988,31937
SYR,1991,23286
SYR,1999,11252
SYR,2002,9211
TLH,1995,4668
TLH,2006,3176
TOL,1996,2426
TOL,2007,2096
TPA,1989,54705
TPA,1992,53771
TPA,2003,66671
TRI,1990,2505
TRI,1998,1404
TRI,2001,548
TUL,1990,23864
TUL,1998,18766
TUL,2001,22776
TUP,2005,609
TUS,1997,18316
TUS,2000,20109
TUS,2008,26661
TVC,1996,1058
TVC,2007,4137
TXK,2005,1390
TYR,2003,3025
TYS,1993,8706
TYS,2004,13733
UCA,1990,1048
VCT,2005,518
VLD,2004,1400
VPS,1996,1079
VPS,2007,6927
WRG,1988,666
WRG,1991,698
WRG,1999,726
WRG,2002,726
WYS,2007,266
XNA,2001,5882
YAK,1990,661
YAK,1998,726
YAK,2001,726
YUM,2007,3524
