CID,2007,11151
CLD,2004,2129
CLE,1994,67185
CLE,2005,89195
CLL,2004,3889
CLT,1993,117805
CLT,2004,107662
CMH,1996,39611
CMH,2007,38544
CMI,2008,2774
CMX,2007,309
COS,1997,15986
COS,2000,12404
COS,2008,16201
CPR,2006,3215
CRP,1988,5539
CRP,1991,6890
CRP,1999,3016
CRP,2002,4632
CRW,1990,3179
CRW,1998,1649
CRW,2001,827
CSG,2008,1481
CVG,1994,68790
CVG,2005,208645
CWA,2006,1228
DAB,1995,4364
DAB,2006,3557
DAL,1997,47450
DAL,2000,48534
DAL,2008,53928
DAY,1994,18893
DAY,2005,14371
DBQ,2004,1180
DCA,1989,82820
DCA,1992,85960
DCA,2003,79120
DEN,1995,130327
DEN,2006,232476
DET,1993,3140
DFW,1995,268127
DFW,2006,301163
DHN,2003,1818
DLG,1997,417
DLG,2000,302
DLG,2008,116
DLH,1990,1741
DLH,1998,1245
DLH,2001,1922
DRO,1988,706
DRO,1991,910
DRO,1999,112
DRO,2002,354
DSM,1996,8953
DSM,2007,17872
DTW,1997,155568
DTW,2000,153510
DTW,2008,161989
DUT,1993,234
DUT,2004,55
EAU,1988,1348
EFD,2004,1077
EGE,1993,546
EGE,2004,1280
ELM,1996,1321
ELM,2007,1205
ELP,1988,23878
ELP,1991,26394
ELP,1999,24660
ELP,2002,20928
ERI,1994,1428
ERI,2005,1074
EUG,1997,2276
EUG,2000,2148
EUG,2008,5749
EVV,1995,709
EVV,2006,4010
EWR,1990,117938
EWR,1998,120213
EWR,2001,120522
EYW,2004,641
FAI,1996,4901
FAI,2007,4968
FAR,1997,2413
FAR,2000,2346
FAR,2008,4431
FAT,1988,5638
FAT,1991,5108
FAT,1999,364
FAT,2002,3320
FAY,1996,2271
FAY,2007,2185
FCA,1994,830
FCA,2005,3530
FLG,1988,2631
FLG,1991,2242
FLL,1996,33447
FLL,2007,69414
FNT,1994,713
FNT,2005,7526
FSD,1997,4027
FSD,2000,3488
FSD,2008,5828
FSM,2001,2890
FWA,1990,3982
FWA,1998,1426
FWA,2001,2614
GCC,2008,1046
GCN,1989,1383
GEG,1988,10657
GEG,1991,8178
GEG,1999,13495
GEG,2002,12172
GFK,1994,1386
GFK,2005,823
GGG,2008,978
GJT,1988,2267
GJT,1991,1257
GNV,1997,1356
GNV,2008,2064
GPT,2004,5998
GRB,1997,2751
GRB,2000,2904
GRB,2008,7930
GRR,1997,8888
GRR,2000,8006
GRR,2008,16616
GSO,1993,17196
GSO,2004,19439
GSP,1994,11867
GSP,2005,13361
GST,1990,86
GST,1998,105
GST,2001,91
GTF,1988,3929
GTF,1991,3203
GTF,1999,2415
GTF,2002,2071
GTR,2006,838
GUC,1995,243
GUC,2006,1245
HDN,1989,631
HDN,1992,471
HDN,2003,643
HLN,1989,1073
HLN,1992,1076
HLN,2003,1301
HNL,1996,12590
HNL,2007,67581
HOU,1996,56073
HOU,2007,56540
HPN,1996,5985
HPN,2007,12569
HRL,1989,6560
HRL,1992,6192
HRL,2003,5711
HSV,1993,7902
HSV,2004,11890
HTS,2008,158
IAD,1994,31856
IAD,2005,122342
IAH,1990,91175
IAH,1998,125122
IAH,2001,128581
ICT,1989,12483
ICT,1992,11337
ICT,2003,10090
IDA,1996,1094
IDA,2007,3383
ILE,2003,4508
ILM,1989,3139
ILM,1992,2071
ILM,2003,3337
IND,1997,35318
IND,2000,35261
IND,2008,42750
INL,2008,72
IPL,2006,1180
ISO,2006,707
ISP,1996,3223
ISP,2007,12222
ITH,1995,1056
ITO,2005,2776
IYK,2004,1054
JAC,1994,1703
JAC,2005,3572
JAN,1997,7201
JAN,2000,9038
JAN,2008,12609
JAX,1988,24305
JAX,1991,19042
JAX,1999,23053
JAX,2002,23747
JFK,1997,39707
JFK,2000,45578
JFK,2008,118804
JNU,1988,3349
JNU,1991,3866
JNU,1999,4482
JNU,2002,4593
KOA,1995,455
KOA,2006,13221
KSM,1995,133
KTN,1995,2589
KTN,2006,2388
LAN,1988,3346
LAN,1991,2797
LAN,1999,2131
LAN,2002,2727
LAS,1996,119602
LAS,2007,183668
LAW,2003,2132
LAX,1993,152353
LAX,2004,232621
LBB,1994,6750
LBB,2005,9537
LEX,1997,4171
LEX,2000,3519
LEX,2008,10344
LFT,1989,1231
LFT,1992,1015
LFT,2003,3966
LGA,1996,96585
LGA,2007,122899
LGB,1997,2522
LGB,2000,3675
LGB,2008,15443
LIH,1993,48
LIH,2004,7469
LIT,1997,13516
LIT,2000,13543
LIT,2008,15369
LNK,1988,5312
LNK,1991,3049
LNK,1999,3034
LRD,2007,2543
LSE,1996,1146
LSE,2007,2512
LWB,1997,85
LWB,2000,82
LWB,2008,185
LYH,2004,1041
MAF,1989,8288
MAF,1992,6960
MAF,2003,8253
MBS,1996,4096
MBS,2007,3744
MCI,1993,54667
MCI,2004,59278
MCO,1988,72723
MCO,1991,80685
MCO,1999,97926
MCO,2002,81485
MDT,1995,8648
MDT,2006,7867
MDW,1990,21418
MDW,1998,45993
MDW,2001,50427
MEM,1995,53388
MEM,2006,47350
MFE,1994,3443
MFE,2005,3673
MFR,1988,2178
MFR,1991,1322
MFR,1999,1300
MFR,2002,1083
MGM,1993,2508
MGM,2004,3511
MHT,1988,2800
MHT,1991,5283
MHT,1999,12945
MHT,2002,15211
MIA,1995,70581
MIA,2006,66153
MKE,1997,15403
MKE,2000,15411
MKE,2008,42700
MLB,1993,4356
MLB,2004,2754
MLI,1989,4306
MLI,1992,3341
MLI,2003,2722
MLU,1996,2529
MLU,2007,3094
MOB,1990,8789
MOB,1998,4297
MOB,2001,3323
MOD,2003,1383
MOT,1989,1909
MOT,1992,1768
MOT,2003,1104
MQT,2001,299
MRY,1994,1357
MRY,2005,7225
MSN,1990,7146
MSN,1998,4613
MSN,2001,6374
MSO,1988,2665
MSO,1991,2503
MSO,1999,2144
MSO,2002,1896
MSP,1989,99072
MSP,1992,115258
MSP,2003,144836
MSY,1993,41899
MSY,2004,53167
MTJ,1993,11
MTJ,2004,2518
MYR,1996,2449
MYR,2007,6764
OAJ,1990,1064
OAK,1988,28335
OAK,1991,40122
OAK,1999,55489
OAK,2002,61533
OGD,2005,1
OGG,1997,2914
OGG,2000,5621
OGG,2008,19940
OKC,1997,20747
OKC,2000,19878
OKC,2008,25152
OMA,1993,16171
OMA,2004,21353
OME,1997,951
OME,2000,940
OME,2008,1090
ONT,1995,40062
ONT,2006,36311
ORD,1988,271494
ORD,1991,263145
ORD,1999,298251
ORD,2002,327388
ORF,1993,18831
ORF,2004,24013
OTZ,1995,1022
OTZ,2006,1087
PBI,1997,22520
PBI,2000,22995
PBI,2008,27822
PDX,1994,38064
PDX,2005,55254
PHF,2007,5548
PHL,1994,93585
PHL,2005,126429
PHX,1990,138558
PHX,1998,171001
PHX,2001,184323
PIA,1990,1933
PIA,2001,1770
PIE,2005,467
PIH,2008,1659
PIT,1993,122740
PIT,2004,62629
PMD,2008,728
PNS,1995,6621
PNS,2006,10235
PSC,1990,1084
PSC,1998,1456
PSC,2001,1081
PSG,1994,670
PSG,2005,726
PSP,1995,3132
PSP,2006,13154
PVD,1996,14120
PVD,2007,25366
PWM,1996,6232
PWM,2007,8368
RAP,1988,2775
RAP,1991,2505
RAP,1999,1195
RAP,2002,1258
RDD,2003,2243
RDM,2004,2488
RDR,2001,46
RDU,1993,55195
RDU,2004,62153
RIC,1994,16506
RIC,2005,19321
RNO,1993,18587
RNO,2004,30538
ROA,1994,3196
ROA,2005,3041
ROC,1996,15800
ROC,2007,17274
RST,1993,3388
RST,2004,2395
RSW,1996,14934
RSW,2007,27615
SAN,1990,60695
SAN,1998,67143
SAN,2001,81937
SAT,1996,38649
SAT,2007,46362
SAV,1990,9831
SAV,1998,5133
SAV,2001,6735
SBA,1989,3470
SBA,1992,3127
SBA,2003,11008
SBN,1997,3510
SBN,2000,2016
SBN,2008,5319
SBP,2002,2436
SCC,1993,549
SCC,2004,356
SCE,2006,1007
SDF,1995,24094
SDF,2006,19165
SEA,1997,97653
SEA,2000,104910
SEA,2008,109069
SFO,1994,118233
SFO,2005,128973
SGF,1989,2212
SGF,1992,1701
SGF,2003,4216
SHV,1988,7572
SHV,1991,5902
SHV,1999,3873
SHV,2002,4667
SIT,1996,1335
SIT,2007,1340
SJC,1994,38308
SJC,2005,60702
SJT,2006,1786
SJU,1996,19736
SJU,2007,23709
SLC,1989,68623
SLC,1992,68521
SLC,2003,125545
SMF,1994,28942
SMF,2005,50617
SMX,2007,1761
SNA,1996,36858
SNA,2007,52953
SPI,1994,2
SPI,2005,300
SPN,1988,1166
SPN,1991,2174
SPS,2007,2316
SRQ,1989,11597
SRQ,1992,11339
SRQ,2003,4206
STL,1993,133011
STL,2004,61259
STT,1993,3296
STT,2004,3294
STX,1997,1095
STX,2000,732
STX,2008,436
SUN,2005,3094
SUX,1996,711
SUX,2007,534
SWF,1992,4263
SWF,2003,1807
SYR,1994,15977
SYR,2005,14510
TEX,2008,194
TLH,1990,8670
TLH,1998,2483
TLH,2001,1480
TOL,1988,3720
TOL,1991,2809
TOL,1999,1035
TOL,2002,1793
TPA,1995,45782
TPA,2006,75946
TRI,1993,3053
TRI,2004,3951
TTN,2007,808
TUL,1993,24441
TUL,2004,21480
TUP,2008,10
TUS,1989,18927
TUS,1992,17714
TUS,2003,18311
TVC,1991,680
TVC,1999,962
TVC,2002,2299
TVL,1989,969
TWF,2004,2053
TXK,2008,1250
TYR,2006,1737
TYS,1996,9117
TYS,2007,13965
VLD,2007,1057
VPS,1988,1262
VPS,1991,1076
VPS,1999,1093
VPS,2002,2353
WRG,1994,673
WRG,2005,726
XNA,2004,13428
YAK,1993,693
YAK,2004,728
YAP,1990,139
YUM,1988,1766
YUM,1991,1602
