FAI,1991,3527
FAI,1999,5514
FAI,2002,5373
FAR,1989,2788
FAR,1992,3260
FAR,2003,4220
FAT,1994,3183
FAT,2005,13727
FAY,1988,4268
FAY,1991,2612
FAY,1999,1412
FCA,1997,1204
FCA,2000,1580
FCA,2008,2762
FLL,1988,39978
FLL,1991,34911
FLL,1999,45729
FLL,2002,49237
FLO,2005,966
FMN,2003,2
FNT,1997,1101
FNT,2000,1279
FNT,2008,8749
FSD,1989,5464
FSD,1992,6556
FSD,2003,3305
FSM,2004,1814
FWA,1993,3119
FWA,2004,6770
GEG,1994,8392
GEG,2005,13761
GFK,1997,1206
GFK,2000,1023
GFK,2008,1371
GGG,2003,1289
GJT,1994,224
GJT,2005,3973
GLH,2007,2
GNV,1989,2890
GNV,1992,2667
GNV,2003,2431
GPT,2007,7330
GRB,1989,2916
GRB,1992,3066
GRB,2003,4707
GRK,2004,2232
GRR,1989,10044
GRR,1992,9874
GRR,2003,12801
GSO,1996,20494
GSO,2007,14980
GSP,1997,7715
GSP,2000,6896
GSP,2008,11856
GST,1993,88
GST,2004,92
GTF,1994,2361
GTF,2005,4280
GUC,1990,348
GUC,1998,222
GUC,2001,225
GUM,1989,2067
GUM,1992,3496
HDN,1995,556
HDN,2006,2501
HLN,1995,1094
HLN,2006,1641
HNL,1988,15662
HNL,1991,16887
HNL,1999,11232
HNL,2002,11036
HOU,1988,56990
HOU,1991,56509
HOU,1999,57327
HOU,2002,55236
HPN,1988,2212
HPN,1991,2833
HPN,1999,4961
HPN,2002,5650
HRL,1995,5752
HRL,2006,5854
HSV,1996,5869
HSV,2007,9792
HTS,1989,2268
HTS,1992,1251
HTS,2003,1095
HVN,1993,1062
HVN,2004,655
IAD,1997,39140
IAD,2000,65462
IAD,2008,76031
IAH,1993,99887
IAH,2004,202030
ICT,1995,7051
ICT,2006,12772
IDA,1988,2157
IDA,1991,1432
ILM,1995,2204
ILM,2006,3417
IND,1989,40567
IND,1992,43620
IND,2003,41617
ISO,1990,718
ISP,1988,7570
ISP,1991,5866
ISP,1999,6187
ISP,2002,10697
ITH,1990,1085
ITH,1998,1325
ITH,2001,966
ITO,2000,914
ITO,2008,8051
IYK,2007,981
JAC,1997,1623
JAC,2000,863
JAC,2008,3766
JAN,1989,8961
JAN,1992,7725
JAN,2003,10117
JAX,1994,26479
JAX,2005,30523
JFK,1989,48606
JFK,1992,42454
JFK,2003,74506
JNU,1994,3778
JNU,2005,4489
KOA,1990,686
KOA,1998,732
KOA,2001,7508
KTN,1990,2226
KTN,1998,2581
KTN,2001,2520
LAN,1994,2429
LAN,2005,4206
LAS,1988,72498
LAS,1991,91970
LAS,1999,125125
LAS,2002,130594
LAW,2006,2160
LAX,1996,184108
LAX,2007,237597
LBB,1997,7053
LBB,2000,5681
LBB,2008,8249
LCH,2005,1283
LEX,1989,7497
LEX,1992,5311
LEX,2003,6808
LFT,1995,2
LFT,2006,5385
LGA,1988,114698
LGA,1991,102260
LGA,1999,98422
LGA,2002,93561
LGB,1989,11625
LGB,1992,5918
LGB,2003,10560
LIH,2007,15677
LIT,1989,15008
LIT,1992,16370
LIT,2003,16198
LNK,1994,2743
LNK,2005,2044
LNY,2003,61
LRD,2002,1574
LSE,1988,1725
LSE,1991,1236
LSE,1999,651
LSE,2002,1879
LWB,1992,85
LWB,2003,193
LYH,2007,877
MAF,1995,7512
MAF,2006,8566
MAZ,2002,30
MBS,1988,3529
MBS,1991,3462
MBS,1999,3786
MBS,2002,1956
MCI,1996,55149
MCI,2007,65011
MCN,2004,1740
MCO,1994,77120
MCO,2005,118741
MDT,1990,7403
MDT,1998,7711
MDT,2001,6827
MDW,1993,33393
MDW,2004,91723
MEI,2005,1293
MEM,1990,62750
MEM,1998,51371
MEM,2001,55240
MFE,1997,3335
MFE,2000,3519
MFE,2008,4116
MFR,1994,1412
MFR,2005,5220
MGM,1996,2180
MGM,2007,4085
MHT,1994,4419
MHT,2005,24805
MIA,1990,77388
MIA,1998,64934
MIA,2001,75838
MKE,1989,24232
MKE,1992,23336
MKE,2003,20946
MKK,1998,1
MLB,1996,3295
MLB,2007,2044
MLI,1995,1641
MLI,2006,6309
MLU,1988,2540
MLU,1991,2491
MLU,1999,2180
MLU,2002,283
MOB,1993,7305
MOB,2004,5065
MOD,2006,2351
MOT,1995,1091
MOT,2006,1090
MQT,2004,826
MRY,1997,724
MRY,2000,341
MRY,2008,7607
MSN,1993,5532
MSN,2004,8696
MSO,1994,1907
MSO,2005,4519
MSP,1995,136436
MSP,2006,126498
MSY,1996,47132
MSY,2007,37329
MTJ,1996,61
MTJ,2007,2606
MYR,1988,3803
MYR,1991,3302
MYR,1999,2159
MYR,2002,2563
OAJ,1993,1020
OAK,1994,44314
OAK,2005,70381
OGG,1989,3278
OGG,1992,2952
OGG,2003,6274
OKC,1989,23783
OKC,1992,24789
OKC,2003,23844
OMA,1996,18313
OMA,2007,28081
OME,1989,947
OME,1992,1008
OME,2003,1074
ONT,1990,36898
ONT,1998,35410
ONT,2001,35682
ORD,1994,277741
ORD,2005,337708
ORF,1996,17123
ORF,2007,20012
ORH,1990,2372
ORH,2001,997
OTZ,1990,901
OTZ,1998,894
OTZ,2001,977
OXR,2005,1721
PBI,1989,26082
PBI,1992,25832
PBI,2003,25165
PDX,1997,55615
PDX,2000,57253
PDX,2008,57860
PFN,1993,1241
PFN,2004,3231
PHF,1988,1071
PHF,1991,1022
PHL,1997,108829
PHL,2000,121151
PHL,2008,100499
PHX,1993,134172
PHX,2004,170209
PIA,1993,1448
PIA,2004,4131
PIH,2003,1806
PIT,1996,121299
PIT,2007,49209
PNS,1990,8702
PNS,1998,6522
PNS,2001,5231
PSC,1993,1070
PSC,2004,4162
PSE,2006,578
PSG,1997,724
PSG,2000,728
PSG,2008,727
PSP,1990,6219
PSP,1998,4216
PSP,2001,7716
PUB,1990,1773
PVD,1988,12678
PVD,1991,15806
PVD,1999,22934
PVD,2002,27144
PWM,1988,7264
PWM,1991,8507
PWM,1999,5924
PWM,2002,7267
RAP,1994,1240
RAP,2005,3930
RDD,2006,2044
RDM,2007,3646
RDU,1996,25949
RDU,2007,67199
RHI,2007,223
RIC,1997,15825
RIC,2000,17362
RIC,2008,19977
RNO,1996,25394
RNO,2007,27211
ROA,1997,2779
ROA,2000,2217
ROA,2008,3720
ROC,1988,22910
ROC,1991,21495
ROC,1999,14894
ROC,2002,9250
ROR,1990,358
RST,1996,3441
RST,2007,4252
RSW,1988,17766
RSW,1991,19300
RSW,1999,13749
RSW,2002,13825
SAN,1993,60464
SAN,2004,86096
SAT,1988,33937
SAT,1991,35005
SAT,1999,38066
SAT,2002,36521
SAV,1993,7107
SAV,2004,13194
SBA,1995,1480
SBA,2006,14605
SBN,1989,2711
SBN,1992,3360
SBN,2003,3027
SBP,2005,5622
SCC,1996,363
SCC,2007,726
SDF,1990,20358
SDF,1998,24117
SDF,2001,21131
SEA,1989,73754
SEA,1992,75803
SEA,2003,104605
SFO,1997,138191
SFO,2000,135032
SFO,2008,140587
SGF,1995,1575
SGF,2006,9273
SGU,2005,2946
SHV,1994,4581
SHV,2005,8378
SIT,1988,1371
SIT,1991,1433
SIT,1999,1330
SIT,2002,1386
SJC,1997,48009
SJC,2000,67715
SJC,2008,57136
SJT,2001,2256
SJU,1988,17230
SJU,1991,18424
SJU,1999,21406
SJU,2002,23728
SLC,1995,84056
SLC,2006,142080
SLE,2008,486
SMF,1997,37146
SMF,2000,38814
SMF,2008,53056
SNA,1988,30257
SNA,1991,29286
SNA,1999,38154
SNA,2002,42324
SPI,2008,1225
SPN,1994,7
SPS,2002,2065
SRQ,1995,6863
SRQ,2006,7493
STL,1996,178507
STL,2007,64856
STT,1996,1931
STT,2007,2955
STX,1989,2347
STX,1992,2273
STX,2003,630
SUN,2008,2871
SUX,1988,3389
SUX,1991,1496
SUX,1999,691
SUX,2002,1
SWF,1995,4402
SWF,2006,1119
SYR,1997,11227
SYR,2000,11376
SYR,2008,12032
TLH,1993,6290
TLH,2004,5366
TOL,1994,2440
TOL,2005,5330
TPA,1990,59029
TPA,1998,54571
TPA,2001,68644
TRI,1996,2053
TRI,2007,1207
TTN,1991,154
TUL,1996,19558
TUL,2007,25175
TUS,1995,18549
TUS,2006,25033
TVC,1994,885
TVC,2005,2930
TWF,2007,2099
TXK,2003,1796
TYR,2001,3187
TYS,1988,9003
TYS,1991,8787
TYS,1999,6748
TYS,2002,4075
VCT,2003,896
VIS,2004,669
VPS,1994,1073
VPS,2005,6587
WRG,1997,724
WRG,2000,728
WRG,2008,727
WYS,2005,265
XNA,2007,14025
YAK,1996,726
YAK,2007,726
YKM,2007,410
YUM,2005,1221
