EUG,1990,3327
EUG,1998,2271
EUG,2001,1945
EVV,2007,5832
EWR,1988,125333
EWR,1991,113779
EWR,1999,125810
EWR,2002,102416
EYW,2005,969
FAI,1997,4828
FAI,2000,5379
FAI,2008,4822
FAR,1990,2688
FAR,1998,2385
FAR,2001,1745
FAT,1989,5271
FAT,1992,4087
FAT,2003,13645
FAY,1997,1829
FAY,2000,1414
FAY,2008,2267
FCA,1995,1018
FCA,2006,2638
FLG,1989,2445
FLG,1992,1690
FLL,1997,38960
FLL,2000,50585
FLL,2008,67177
FLO,2003,1056
FNT,1995,248
FNT,2006,7007
FSD,1990,6011
FSD,1998,3882
FSD,2001,3019
FSM,2002,2787
FWA,1988,4929
FWA,1991,3276
FWA,1999,432
FWA,2002,2356
GEG,1989,10429
GEG,1992,8502
GEG,2003,14489
GFK,1995,1414
GFK,2006,818
GGG,2001,1733
GJT,1989,1415
GJT,1992,944
GJT,2003,3881
GNV,1990,3708
GPT,2005,5825
GRB,1990,3067
GRB,1998,2567
GRB,2001,3905
GRR,1990,10740
GRR,1998,8919
GRR,2001,11009
GSO,1994,35853
GSO,2005,18512
GSP,1995,8835
GSP,2006,11192
GST,1988,86
GST,1991,81
GST,1999,98
GST,2002,91
GTF,1989,3192
GTF,1992,3070
GTF,2003,2680
GTR,2007,1006
GUC,1996,236
GUC,2007,1273
GUM,1990,2414
HDN,1993,514
HDN,2004,825
HLN,1993,1190
HLN,2004,2663
HNL,1997,11784
HNL,2000,16897
HNL,2008,56276
HOU,1997,55492
HOU,2000,56314
HOU,2008,55933
HPN,1997,5907
HPN,2000,5006
HPN,2008,10715
HRL,1993,6574
HRL,2004,5884
HSV,1994,7298
HSV,2005,11922
HTS,1990,1824
HVN,1991,851
IAD,1995,33053
IAD,2006,96010
IAH,1988,85012
IAH,1991,88500
IAH,1999,129472
IAH,2002,119677
ICT,1993,10566
ICT,2004,10239
IDA,1997,1074
IDA,2008,3103
ILE,2004,2969
ILG,2006,310
ILM,1993,2028
ILM,2004,3361
IND,1990,43826
IND,1998,33810
IND,2001,37871
IPL,2007,1300
ISO,2007,9
ISP,1997,2598
ISP,2000,8440
ISP,2008,10183
ITH,1996,1208
ITO,2006,7249
IYK,2005,1042
JAC,1995,1424
JAC,2006,3740
JAN,1990,8783
JAN,1998,9078
JAN,2001,9132
JAX,1989,22793
JAX,1992,18738
JAX,2003,26048
JFK,1990,47153
JFK,1998,42634
JFK,2001,61457
JNU,1989,3580
JNU,1992,4179
JNU,2003,4504
KOA,1996,576
KOA,2007,16001
KSM,1996,64
KTN,1996,2636
KTN,2007,2388
LAN,1989,3194
LAN,1992,2688
LAN,2003,4845
LAS,1997,121022
LAS,2000,137763
LAS,2008,172876
LAW,2004,2104
LAX,1994,153494
LAX,2005,230864
LBB,1995,6338
LBB,2006,9327
LCH,2003,1546
LEX,1990,5672
LEX,1998,3936
LEX,2001,2949
LFT,1993,275
LFT,2004,3840
LGA,1997,96444
LGA,2000,104177
LGA,2008,119135
LGB,1990,12708
LGB,1998,3118
LGB,2001,2827
LIH,2005,7525
LIT,1990,14829
LIT,1998,13297
LIT,2001,15765
LNK,1989,4765
LNK,1992,2852
LNK,2003,1746
LRD,2008,2115
LSE,1997,864
LSE,2000,439
LSE,2008,2005
LWB,1998,76
LWB,2001,77
LYH,2005,1025
MAF,1993,7201
MAF,2004,7900
MBS,1997,4245
MBS,2000,3912
MBS,2008,2918
MCI,1994,56814
MCI,2005,55928
MCO,1989,70669
MCO,1992,89340
MCO,2003,93171
MDT,1996,8601
MDT,2007,8795
MDW,1988,19447
MDW,1991,50676
MDW,1999,50491
MDW,2002,52445
MEI,2003,1578
MEM,1996,51707
MEM,2007,85034
MFE,1995,4057
MFE,2006,4845
MFR,1989,2148
MFR,1992,1353
MFR,2003,4250
MGM,1994,2482
MGM,2005,3542
MHT,1989,3417
MHT,1992,4782
MHT,2003,19246
MIA,1996,66838
MIA,2007,64742
MIB,2000,89
MKC,2007,1
MKE,1990,25201
MKE,1998,15270
MKE,2001,17926
MLB,1994,3692
MLB,2005,3518
MLI,1993,2608
MLI,2004,4058
MLU,1997,2190
MLU,2000,2154
MLU,2008,2530
MOB,1988,8067
MOB,1991,7884
MOB,1999,4311
MOB,2002,2018
MOD,2004,1410
MOT,1993,1600
MOT,2004,1110
MQT,2002,267
MRY,1995,1205
MRY,2006,8188
MSN,1988,5526
MSN,1991,5702
MSN,1999,4567
MSN,2002,6244
MSO,1989,2504
MSO,1992,2384
MSO,2003,3268
MSP,1993,120572
MSP,2004,146935
MSY,1994,48055
MSY,2005,40499
MTJ,1994,18
MTJ,2005,2728
MYR,1997,2271
MYR,2000,2745
MYR,2008,5335
OAJ,1988,1805
OAJ,1991,1024
OAK,1989,28156
OAK,1992,36640
OAK,2003,67279
OGG,1990,3004
OGG,1998,3011
OGG,2001,14665
OKC,1990,24148
OKC,1998,20092
OKC,2001,21780
OMA,1994,16707
OMA,2005,22910
OME,1990,994
OME,1998,934
OME,2001,1010
ONT,1996,37667
ONT,2007,41643
ORD,1989,261259
ORD,1992,275185
ORD,2003,366705
ORF,1994,25436
ORF,2005,22046
OTZ,1996,935
OTZ,2007,1086
OXR,2003,1750
PBI,1990,27171
PBI,1998,22025
PBI,2001,25969
PDX,1995,48049
PDX,2006,57757
PFN,1988,710
PFN,1991,803
PHF,2008,6406
PHL,1995,91577
PHL,2006,108313
PHX,1988,121444
PHX,1991,137343
PHX,1999,177701
PHX,2002,173942
PIA,1988,3203
PIA,1991,944
PIA,1999,537
PIA,2002,1438
PIT,1994,130977
PIT,2005,52489
PMD,1990,1540
PNS,1996,6297
PNS,2007,10280
PSC,1988,1987
PSC,1991,1083
PSC,1999,1443
PSC,2002,721
PSE,1993,226
PSG,1995,725
PSG,2006,726
PSP,1996,3036
PSP,2007,13201
PVD,1997,20462
PVD,2000,25985
PVD,2008,22509
PWM,1997,6579
PWM,2000,6107
PWM,2008,6897
RAP,1989,2436
RAP,1992,2620
RAP,2003,4093
RDD,2004,2165
RDM,2005,3253
RDU,1994,47428
RDU,2005,62676
RIC,1995,15990
RIC,2006,19177
RNO,1994,18067
RNO,2005,28248
ROA,1995,3312
ROA,2006,4184
ROC,1997,15129
ROC,2000,13950
ROC,2008,14264
RST,1994,3420
RST,2005,2513
RSW,1997,14980
RSW,2000,14954
RSW,2008,27136
SAN,1988,61207
SAN,1991,59491
SAN,1999,68244
SAN,2002,74950
SAT,1997,38554
SAT,2000,38704
SAT,2008,45270
SAV,1988,10948
SAV,1991,8725
SAV,1999,5082
SAV,2002,5655
SBA,1993,2539
SBA,2004,11585
SBN,1990,2533
SBN,1998,3356
SBN,2001,1332
SBP,2003,5596
SCC,1994,737
SCC,2005,331
SCE,2007,677
SDF,1996,24519
SDF,2007,22229
SEA,1990,79618
SEA,1998,98314
SEA,2001,102752
SFO,1995,129137
SFO,2006,131844
SGF,1993,1759
SGF,2004,6485
SGU,2003,3107
SHV,1989,7209
SHV,1992,5866
SHV,2003,8186
SIT,1997,1325
SIT,2000,1310
SIT,2008,1332
SJC,1995,39283
SJC,2006,61161
SJT,2007,1822
SJU,1997,20065
SJU,2000,25153
SJU,2008,21676
SLC,1993,67742
SLC,2004,138724
SMF,1995,36051
SMF,2006,53835
SMX,2008,1681
SNA,1997,35468
SNA,2000,43556
SNA,2008,47376
SOP,2006,124
SPI,2006,1750
SPN,1989,1475
SPN,1992,2247
SPS,2008,1834
SRQ,1993,9852
SRQ,2004,6311
STL,1994,151609
STL,2005,65977
STT,1994,3112
STT,2005,3318
STX,1990,2574
STX,1998,985
STX,2001,908
SUN,2006,3060
SUX,1997,686
SUX,2000,691
SUX,2008,122
SWF,1993,4002
SWF,2004,3166
SYR,1995,12592
SYR,2006,12356
TLH,1988,8706
TLH,1991,7118
TLH,1999,2344
TLH,2002,1478
TOL,1989,3422
TOL,1992,2464
TOL,2003,4429
TPA,1996,49063
TPA,2007,79785
TRI,1994,3305
TRI,2005,3729
TUL,1994,21070
TUL,2005,22001
TUS,1993,15941
TUS,2004,17845
TVC,1989,201
TVC,1992,675
TVC,2003,2211
TWF,1994,6
TWF,2005,2267
TXK,2001,1737
TYR,2007,1604
TYS,1997,8895
TYS,2000,6950
TYS,2008,14004
VLD,2008,938
VPS,1989,1091
VPS,1992,1081
VPS,2003,5412
WRG,1995,726
WRG,2006,726
WYS,2003,333
XNA,2005,14277
YAK,1994,699
YAK,2005,726
YAP,1988,235
YUM,1989,1700
YUM,1992,1073
YUM,2003,1351
